"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id"
"29A","SA","12519616","HUNTINGTON BEACH - PCH AND 1ST",1,"02942","2911"
"29A","SA","12519611","HUNTINGTON BEACH - PCH AND 1ST",1,"02911","2911"
"29A","SA","12519612","HUNTINGTON BEACH - PCH AND 1ST",1,"02914","2911"
"29A","SA","12519606","HUNTINGTON BEACH - PCH AND 1ST",1,"02944","2911"
"29A","SA","12519607","HUNTINGTON BEACH - PCH AND 1ST",1,"08313","2911"
"29A","SA","12519608","HUNTINGTON BEACH - PCH AND 1ST",1,"08311","2911"
"29A","SA","12519602","HUNTINGTON BEACH - PCH AND 1ST",1,"02912","2911"
"29A","SA","12519603","HUNTINGTON BEACH - PCH AND 1ST",1,"02943","2911"
"29A","SA","12519599","HUNTINGTON BEACH - PCH AND 1ST",1,"02915","2911"
"29A","SA","12519600","HUNTINGTON BEACH - PCH AND 1ST",1,"02945","2911"
"29A","SA","12519597","HUNTINGTON BEACH - PCH AND 1ST",1,"02914","2911"
"29A","SA","12519590","HUNTINGTON BEACH - PCH AND 1ST",1,"02942","2911"
"29A","SA","12519591","HUNTINGTON BEACH - PCH AND 1ST",1,"02915","2911"
"29A","SA","12519592","BUENA PARK METROLINK STATION",0,"02918","2910"
"29A","SA","12519587","HUNTINGTON BEACH - PCH AND 1ST",1,"02943","2911"
"29A","SA","12519583","HUNTINGTON BEACH - PCH AND 1ST",1,"02913","2911"
"29A","SA","12519584","HUNTINGTON BEACH - PCH AND 1ST",1,"08341","2911"
"29A","MTUWTF","12515637","BUENA PARK METROLINK STATION",0,"02915","2910"
"29A","SA","12519581","HUNTINGTON BEACH - PCH AND 1ST",1,"02941","2911"
"29A","MTUWTF","12515614","HUNTINGTON BEACH - PCH AND 1ST",1,"02944","2911"
"29A","MTUWTF","12515607","BUENA PARK METROLINK STATION",0,"02914","2910"
"29A","MTUWTF","12515608","BUENA PARK METROLINK STATION",0,"02912","2910"
"29A","MTUWTF","12515605","HUNTINGTON BEACH - PCH AND 1ST",1,"02916","2911"
"29A","MTUWTF","12515631","HUNTINGTON BEACH - PCH AND 1ST",1,"02941","2911"
"29A","MTUWTF","12515632","BUENA PARK METROLINK STATION",0,"02911","2910"
"29A","MTUWTF","12515602","HUNTINGTON BEACH - PCH AND 1ST",1,"02913","2911"
"29A","SU","12522644","HUNTINGTON BEACH - PCH AND 1ST",1,"02912","2911"
"29A","MTUWTF","12515567","BUENA PARK METROLINK STATION",0,"02913","2910"
"30","MTUWTF","12526698","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03831","3002"
"30","MTUWTF","12526699","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03032","3002"
"30","MTUWTF","12526700","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03034","3002"
"30","MTUWTF","12526701","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03031","3002"
"30","MTUWTF","12526702","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03033","3002"
"30","MTUWTF","12526703","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"02631","3002"
"30","MTUWTF","12526704","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03037","3002"
"30","MTUWTF","12526705","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03032","3002"
"30","MTUWTF","12526706","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03034","3002"
"30","MTUWTF","12526707","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03035","3002"
"30","MTUWTF","12526708","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03033","3002"
"30","MTUWTF","12526709","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"02631","3002"
"30","MTUWTF","12526710","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03037","3002"
"30","MTUWTF","12526711","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03032","3002"
"30","MTUWTF","12526712","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03034","3002"
"30","MTUWTF","12526713","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03035","3002"
"30","MTUWTF","12526714","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03033","3002"
"30","MTUWTF","12526715","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03036","3002"
"30","MTUWTF","12526716","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03039","3002"
"30","MTUWTF","12526717","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03038","3002"
"30","MTUWTF","12526718","CERRITOS CENTER",1,"03031","3003"
"30","MTUWTF","12526719","CERRITOS CENTER",1,"03033","3003"
"30","MTUWTF","12526720","CERRITOS CENTER",1,"02631","3003"
"30","MTUWTF","12526721","CERRITOS CENTER",1,"03037","3003"
"30","MTUWTF","12526722","CERRITOS CENTER",1,"03032","3003"
"30","MTUWTF","12526723","CERRITOS CENTER",1,"03034","3003"
"30","MTUWTF","12526724","CERRITOS CENTER",1,"03035","3003"
"30","MTUWTF","12526725","CERRITOS CENTER",1,"03033","3003"
"30","MTUWTF","12526726","CERRITOS CENTER",1,"02631","3003"
"30","MTUWTF","12526727","CERRITOS CENTER",1,"03037","3003"
"30","MTUWTF","12526728","CERRITOS CENTER",1,"03032","3003"
"30","MTUWTF","12526729","CERRITOS CENTER",1,"03034","3003"
"30","MTUWTF","12526730","CERRITOS CENTER",1,"03035","3003"
"30","MTUWTF","12526731","CERRITOS CENTER",1,"03033","3003"
"30","MTUWTF","12526732","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03033","3002"
"30","MTUWTF","12526733","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03036","3002"
"30","MTUWTF","12526734","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03838","3002"
"30","MTUWTF","12526735","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03040","3002"
"30","MTUWTF","12526736","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03837","3002"
"30","MTUWTF","12526737","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03332","3002"
"30","MTUWTF","12526738","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03841","3002"
"30","MTUWTF","12526739","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03040","3002"
"30","MTUWTF","12526740","CERRITOS CENTER",1,"03837","3003"
"30","MTUWTF","12526741","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03837","3002"
"30","MTUWTF","12526742","CERRITOS CENTER",1,"03336","3003"
"30","MTUWTF","12526743","CERRITOS CENTER",1,"03036","3003"
"30","MTUWTF","12526744","CERRITOS CENTER",1,"03039","3003"
"30","MTUWTF","12526745","CERRITOS CENTER",1,"03332","3003"
"30","MTUWTF","12526746","CERRITOS CENTER",1,"03040","3003"
"30","MTUWTF","12526747","CERRITOS CENTER",1,"03838","3003"
"30","MTUWTF","12526748","CERRITOS CENTER",1,"03832","3003"
"30","MTUWTF","12526749","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03039","3002"
"30","MTUWTF","12526750","CERRITOS CENTER",1,"03039","3003"
"30","MTUWTF","12526751","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03832","3002"
"30","MTUWTF","12526752","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03034","3002"
"30","MTUWTF","12526753","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03040","3002"
"30","MTUWTF","12526754","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03035","3002"
"30","MTUWTF","12526755","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03036","3002"
"30","MTUWTF","12526756","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03039","3002"
"30","MTUWTF","12526757","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03038","3002"
"30","MTUWTF","12526758","CERRITOS CENTER",1,"03036","3003"
"30","MTUWTF","12526759","CERRITOS CENTER",1,"03039","3003"
"30","MTUWTF","12526760","CERRITOS CENTER",1,"03038","3003"
"30","MTUWTF","12526761","CERRITOS CENTER",1,"03040","3003"
"30","MTUWTF","12526762","CERRITOS CENTER",1,"03034","3003"
"30","MTUWTF","12526763","CERRITOS CENTER",1,"03035","3003"
"30","MTUWTF","12526764","CERRITOS CENTER",1,"03033","3003"
"30","MTUWTF","12526765","CERRITOS CENTER",1,"03036","3003"
"30","MTUWTF","12526766","CERRITOS CENTER",1,"03039","3003"
"30","MTUWTF","12526767","CERRITOS CENTER",1,"03038","3003"
"30","MTUWTF","12526768","CERRITOS CENTER",1,"03040","3003"
"30","MTUWTF","12526769","CERRITOS CENTER",1,"03034","3003"
"30","MTUWTF","12526770","CERRITOS CENTER",1,"03035","3003"
"30","MTUWTF","12526771","CERRITOS CENTER",1,"03033","3003"
"30","SA","12560640","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03831","3002"
"30","SA","12560641","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03835","3002"
"30","SA","12560642","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03833","3002"
"30","SA","12560643","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03831","3002"
"30","SA","12560644","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03832","3002"
"30","SA","12560645","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03834","3002"
"30","SA","12560646","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03031","3002"
"30","SA","12560647","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03835","3002"
"30","SA","12560648","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03833","3002"
"30","SA","12560649","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03831","3002"
"30","SA","12560650","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03836","3002"
"30","SA","12560651","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03832","3002"
"30","SA","12560652","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03834","3002"
"30","SA","12560653","CERRITOS CENTER",1,"03832","3003"
"30","SA","12560654","CERRITOS CENTER",1,"03834","3003"
"30","SA","12560655","CERRITOS CENTER",1,"03031","3003"
"30","SA","12560656","CERRITOS CENTER",1,"03832","3003"
"30","SA","12560657","CERRITOS CENTER",1,"03834","3003"
"30","SA","12560658","CERRITOS CENTER",1,"03031","3003"
"30","SA","12560659","CERRITOS CENTER",1,"03835","3003"
"30","SA","12560660","CERRITOS CENTER",1,"03833","3003"
"30","SA","12560661","CERRITOS CENTER",1,"03831","3003"
"30","SA","12560662","CERRITOS CENTER",1,"03836","3003"
"30","SA","12560663","CERRITOS CENTER",1,"03832","3003"
"30","SA","12560664","CERRITOS CENTER",1,"03834","3003"
"30","SA","12560665","CERRITOS CENTER",1,"03031","3003"
"30","SA","12560666","CERRITOS CENTER",1,"03835","3003"
"30","SA","12560701","CERRITOS CENTER",1,"03031","3003"
"30","SA","12560702","CERRITOS CENTER",1,"03833","3003"
"30","SA","12560703","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03833","3002"
"30","SA","12560704","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03836","3002"
"30","SA","12560705","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03031","3002"
"30","SU","12560722","CERRITOS CENTER",1,"03031","3003"
"30","SU","12560724","CERRITOS CENTER",1,"03832","3003"
"30","SU","12560726","CERRITOS CENTER",1,"03834","3003"
"30","SU","12560728","CERRITOS CENTER",1,"03031","3003"
"30","SU","12560730","CERRITOS CENTER",1,"03832","3003"
"30","SU","12560732","CERRITOS CENTER",1,"03834","3003"
"30","SU","12560734","CERRITOS CENTER",1,"03031","3003"
"30","SU","12560736","CERRITOS CENTER",1,"03835","3003"
"30","SU","12560738","CERRITOS CENTER",1,"03833","3003"
"30","SU","12560740","CERRITOS CENTER",1,"03831","3003"
"30","SU","12560742","CERRITOS CENTER",1,"03836","3003"
"30","SU","12560744","CERRITOS CENTER",1,"03832","3003"
"30","SU","12560746","CERRITOS CENTER",1,"03834","3003"
"30","SU","12560748","CERRITOS CENTER",1,"03031","3003"
"30","SU","12560750","CERRITOS CENTER",1,"03835","3003"
"30","SU","12560752","CERRITOS CENTER",1,"03833","3003"
"30","SU","12560754","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03834","3002"
"30","SU","12560755","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03031","3002"
"30","SU","12560756","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03832","3002"
"30","SU","12560762","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03833","3002"
"30","SU","12560764","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03831","3002"
"30","SU","12560766","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03835","3002"
"30","SU","12560768","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03833","3002"
"30","SU","12560770","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03831","3002"
"30","SU","12560772","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03836","3002"
"30","SU","12560774","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03832","3002"
"30","SU","12560776","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03834","3002"
"30","SU","12560778","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03031","3002"
"30","SU","12560780","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03835","3002"
"30","SU","12560782","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03833","3002"
"30","SU","12560784","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03831","3002"
"30","SU","12560786","ANAHEIM - ORANGETHORPE AND IMPERIAL HIGHWAY",0,"03836","3002"
"33","MTUWTF","12525311","FULLERTON PARK AND RIDE",0,"03335","3300"
"33","MTUWTF","12525312","FULLERTON PARK AND RIDE",0,"03336","3300"
"33","MTUWTF","12525313","FULLERTON PARK AND RIDE",0,"03331","3300"
"33","MTUWTF","12525314","FULLERTON PARK AND RIDE",0,"04236","3300"
"33","MTUWTF","12525315","FULLERTON PARK AND RIDE",0,"03332","3300"
"33","MTUWTF","12525316","FULLERTON PARK AND RIDE",0,"03335","3300"
"33","MTUWTF","12525317","FULLERTON PARK AND RIDE",0,"03336","3300"
"33","MTUWTF","12525318","FULLERTON PARK AND RIDE",0,"03333","3300"
"33","MTUWTF","12525319","FULLERTON PARK AND RIDE",0,"04236","3300"
"33","MTUWTF","12525320","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03336","3301"
"33","MTUWTF","12525321","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03331","3301"
"33","MTUWTF","12525322","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"04236","3301"
"33","MTUWTF","12525323","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03332","3301"
"33","MTUWTF","12525324","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03335","3301"
"33","MTUWTF","12525325","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03336","3301"
"33","MTUWTF","12525326","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03333","3301"
"33","MTUWTF","12525327","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"04236","3301"
"33","MTUWTF","12525328","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03332","3301"
"33","MTUWTF","12525329","FULLERTON PARK AND RIDE",0,"03332","3300"
"33","MTUWTF","12525330","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03336","3301"
"33","MTUWTF","12525331","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03335","3301"
"33","MTUWTF","12525332","FULLERTON PARK AND RIDE",0,"03332","3300"
"33","MTUWTF","12525333","FULLERTON PARK AND RIDE",0,"04236","3300"
"33","MTUWTF","12525334","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03337","3301"
"33","MTUWTF","12525335","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03332","3301"
"33","MTUWTF","12525336","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03335","3301"
"33","MTUWTF","12525337","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03333","3301"
"33","MTUWTF","12525338","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03332","3301"
"33","MTUWTF","12525339","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03337","3301"
"33","MTUWTF","12525340","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03334","3301"
"33","MTUWTF","12525341","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03336","3301"
"33","MTUWTF","12525342","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03333","3301"
"33","MTUWTF","12525343","FULLERTON PARK AND RIDE",0,"03335","3300"
"33","MTUWTF","12525344","FULLERTON PARK AND RIDE",0,"03336","3300"
"33","MTUWTF","12525345","FULLERTON PARK AND RIDE",0,"03333","3300"
"33","MTUWTF","12525346","FULLERTON PARK AND RIDE",0,"03337","3300"
"33","MTUWTF","12525347","FULLERTON PARK AND RIDE",0,"03332","3300"
"33","MTUWTF","12525348","FULLERTON PARK AND RIDE",0,"03334","3300"
"33","MTUWTF","12525349","FULLERTON PARK AND RIDE",0,"03336","3300"
"33","MTUWTF","12525350","FULLERTON PARK AND RIDE",0,"03338","3300"
"33","MTUWTF","12525351","FULLERTON PARK AND RIDE",0,"03337","3300"
"33","MTUWTF","12525352","FULLERTON PARK AND RIDE",0,"03332","3300"
"33","MTUWTF","12525353","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03337","3301"
"33","MTUWTF","12525354","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03332","3301"
"33","MTUWTF","12525355","FULLERTON PARK AND RIDE",0,"03334","3300"
"33","MTUWTF","12525356","FULLERTON PARK AND RIDE",0,"03336","3300"
"33","MTUWTF","12525357","FULLERTON PARK AND RIDE",0,"03337","3300"
"33","MTUWTF","12525358","FULLERTON PARK AND RIDE",0,"03338","3300"
"33","MTUWTF","12525359","FULLERTON PARK AND RIDE",0,"03332","3300"
"33","MTUWTF","12525360","FULLERTON PARK AND RIDE",0,"03334","3300"
"33","MTUWTF","12525361","FULLERTON PARK AND RIDE",0,"03336","3300"
"33","MTUWTF","12525362","FULLERTON PARK AND RIDE",0,"02536","3300"
"33","MTUWTF","12525363","FULLERTON PARK AND RIDE",0,"03337","3300"
"33","MTUWTF","12525364","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03334","3301"
"33","MTUWTF","12525365","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03336","3301"
"33","MTUWTF","12525366","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03338","3301"
"33","MTUWTF","12525367","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03337","3301"
"33","MTUWTF","12525368","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03332","3301"
"33","MTUWTF","12525369","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03334","3301"
"33","MTUWTF","12525370","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03336","3301"
"33","MTUWTF","12525371","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03338","3301"
"33","SA","12528004","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03532","3301"
"33","SA","12528005","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03334","3301"
"33","SA","12528006","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03331","3301"
"33","SA","12528007","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03333","3301"
"33","SA","12528008","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03334","3301"
"33","SA","12528009","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03332","3301"
"33","SA","12528010","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03334","3301"
"33","SA","12528011","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03332","3301"
"33","SA","12528012","FULLERTON PARK AND RIDE",0,"03532","3300"
"33","SA","12528013","FULLERTON PARK AND RIDE",0,"03334","3300"
"33","SA","12528014","FULLERTON PARK AND RIDE",0,"03332","3300"
"33","SA","12528015","FULLERTON PARK AND RIDE",0,"03333","3300"
"33","SA","12528016","FULLERTON PARK AND RIDE",0,"03334","3300"
"33","SA","12528017","FULLERTON PARK AND RIDE",0,"03332","3300"
"33","SA","12528018","FULLERTON PARK AND RIDE",0,"03333","3300"
"33","SA","12528019","FULLERTON PARK AND RIDE",0,"03333","3300"
"33","SA","12528020","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03331","3301"
"33","SA","12528021","FULLERTON PARK AND RIDE",0,"03331","3300"
"33","SA","12528022","FULLERTON PARK AND RIDE",0,"03332","3300"
"33","SA","12528023","FULLERTON PARK AND RIDE",0,"03334","3300"
"33","SA","12528024","FULLERTON PARK AND RIDE",0,"07132","3300"
"33","SA","12528025","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03333","3301"
"33","SA","12528026","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03333","3301"
"33","SA","12528027","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03334","3301"
"33","SU","12529657","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03331","3301"
"33","SU","12529658","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03532","3301"
"33","SU","12529659","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03333","3301"
"33","SU","12529660","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03331","3301"
"33","SU","12529661","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"02631","3301"
"33","SU","12529662","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03333","3301"
"33","SU","12529663","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03332","3301"
"33","SU","12529664","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"02631","3301"
"33","SU","12529665","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03333","3301"
"33","SU","12529666","FULLERTON PARK AND RIDE",0,"03331","3300"
"33","SU","12529667","FULLERTON PARK AND RIDE",0,"03532","3300"
"33","SU","12529668","FULLERTON PARK AND RIDE",0,"03333","3300"
"33","SU","12529669","FULLERTON PARK AND RIDE",0,"03332","3300"
"33","SU","12529670","FULLERTON PARK AND RIDE",0,"02631","3300"
"33","SU","12529671","FULLERTON PARK AND RIDE",0,"03333","3300"
"33","SU","12529672","FULLERTON PARK AND RIDE",0,"03332","3300"
"33","SU","12529673","FULLERTON PARK AND RIDE",0,"02631","3300"
"33","SU","12529674","FULLERTON PARK AND RIDE",0,"03332","3300"
"33","SU","12529675","FULLERTON PARK AND RIDE",0,"02631","3300"
"33","SU","12529676","FULLERTON PARK AND RIDE",0,"03333","3300"
"33","SU","12529677","FULLERTON PARK AND RIDE",0,"03333","3300"
"33","SU","12529678","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03333","3301"
"33","SU","12529679","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"02631","3301"
"33","SU","12529680","HUNTINGTON BEACH - MAGNOLIA AND COAST HWY",1,"03332","3301"
"35","MTUWTF","12526908","FULLERTON PARK AND RIDE",0,"03331","3530"
"35","MTUWTF","12526909","FULLERTON PARK AND RIDE",0,"03531","3530"
"35","MTUWTF","12526910","FULLERTON PARK AND RIDE",0,"03533","3530"
"35","MTUWTF","12526911","FULLERTON PARK AND RIDE",0,"03535","3530"
"35","MTUWTF","12526912","FULLERTON PARK AND RIDE",0,"03536","3530"
"35","MTUWTF","12526913","FULLERTON PARK AND RIDE",0,"03534","3530"
"35","MTUWTF","12526914","FULLERTON PARK AND RIDE",0,"03537","3530"
"35","MTUWTF","12526915","FULLERTON PARK AND RIDE",0,"12933","3530"
"35","MTUWTF","12526916","FULLERTON PARK AND RIDE",0,"03539","3530"
"35","MTUWTF","12526917","FULLERTON PARK AND RIDE",0,"04633","3530"
"35","MTUWTF","12526918","FULLERTON PARK AND RIDE",0,"03533","3530"
"35","MTUWTF","12526919","FULLERTON PARK AND RIDE",0,"03535","3530"
"35","MTUWTF","12526920","FULLERTON PARK AND RIDE",0,"03536","3530"
"35","MTUWTF","12526921","FULLERTON PARK AND RIDE",0,"03534","3530"
"35","MTUWTF","12526922","FULLERTON PARK AND RIDE",0,"03537","3530"
"35","MTUWTF","12526923","FULLERTON PARK AND RIDE",0,"03532","3530"
"35","MTUWTF","12526924","FULLERTON PARK AND RIDE",0,"03539","3530"
"35","MTUWTF","12526925","FULLERTON PARK AND RIDE",0,"03538","3530"
"35","MTUWTF","12526926","FULLERTON PARK AND RIDE",0,"03533","3530"
"35","MTUWTF","12526927","COSTA MESA - 18TH AND NEWPORT",1,"03534","3531"
"35","MTUWTF","12526928","COSTA MESA - 18TH AND NEWPORT",1,"03537","3531"
"35","MTUWTF","12526929","COSTA MESA - 18TH AND NEWPORT",1,"12933","3531"
"35","MTUWTF","12526930","COSTA MESA - 18TH AND NEWPORT",1,"04633","3531"
"35","MTUWTF","12526931","COSTA MESA - 18TH AND NEWPORT",1,"03533","3531"
"35","MTUWTF","12526932","COSTA MESA - 18TH AND NEWPORT",1,"03535","3531"
"35","MTUWTF","12526933","COSTA MESA - 18TH AND NEWPORT",1,"03536","3531"
"35","MTUWTF","12526934","COSTA MESA - 18TH AND NEWPORT",1,"03534","3531"
"35","MTUWTF","12526935","COSTA MESA - 18TH AND NEWPORT",1,"03537","3531"
"35","MTUWTF","12526936","COSTA MESA - 18TH AND NEWPORT",1,"03532","3531"
"35","MTUWTF","12526937","COSTA MESA - 18TH AND NEWPORT",1,"03538","3531"
"35","MTUWTF","12526938","COSTA MESA - 18TH AND NEWPORT",1,"03539","3531"
"35","MTUWTF","12526939","COSTA MESA - 18TH AND NEWPORT",1,"03533","3531"
"35","MTUWTF","12526940","COSTA MESA - 18TH AND NEWPORT",1,"03535","3531"
"35","MTUWTF","12526941","COSTA MESA - 18TH AND NEWPORT",1,"03536","3531"
"35","MTUWTF","12526942","COSTA MESA - 18TH AND NEWPORT",1,"03534","3531"
"35","MTUWTF","12526943","COSTA MESA - 18TH AND NEWPORT",1,"03537","3531"
"35","MTUWTF","12526944","COSTA MESA - 18TH AND NEWPORT",1,"03532","3531"
"35","MTUWTF","12526945","COSTA MESA - 18TH AND NEWPORT",1,"03539","3531"
